OBJECTID *,Shape *,GUBID,ISOALPHA,COUNTRYNM,NAME1,NAME2,NAME3,NAME4,NAME5,NAME6,CENTROID_X,CENTROID_Y,INSIDE_X,INSIDE_Y,CONTEXT,CONTEXT_NM,WATER_CODE,TOTAL_A_KM,WATER_A_KM,LAND_A_KM,UN_2000_E,UN_2005_E,UN_2010_E,UN_2015_E,UN_2020_E,UN_2000_DS,UN_2005_DS,UN_2010_DS,UN_2015_DS,UN_2020_DS,B_2010_E,F_2010_E,M_2010_E,A00_04B,A05_09B,A10_14B,A15_19B,A20_24B,A25_29B,A30_34B,A35_39B,A40_44B,A45_49B,A50_54B,A55_59B,A60_64B,A65PLUSB,A65_69B,A70PLUSB,A70_74B,A75PLUSB,A75_79B,A80PLUSB,A80_84B,A85PLUSB,A00_04F,A05_09F,A10_14F,A15_19F,A20_24F,A25_29F,A30_34F,A35_39F,A40_44F,A45_49F,A50_54F,A55_59F,A60_64F,A65PLUSF,A65_69F,A70PLUSF,A70_74F,A75PLUSF,A75_79F,A80PLUSF,A80_84F,A85PLUSF,A00_04M,A05_09M,A10_14M,A15_19M,A20_24M,A25_29M,A30_34M,A35_39M,A40_44M,A45_49M,A50_54M,A55_59M,A60_64M,A65PLUSM,A65_69M,A70PLUSM,A70_74M,A75PLUSM,A75_79M,A80PLUSM,A80_84M,A85PLUSM
3481,Point,{FCABFB93-9DBD-4D21-B542-B4692E7DE790},NPL,Nepal,WESTERN,DAULAGIRI,PARBAT,TILAHAR,NA,NA,83.745803,28.262716,83.745803,28.262716,0,Not applicable,L,14.692003,0,14.692003,18182,10467,5471,2644,1142,1237.544027,712.428409,372.379462,179.961853,77.729363,5246.444678,3024.608332,2221.836346,499.174082,563.987118,693.613189,592.413888,477.569737,343.395382,270.622851,274.034063,243.333152,221.728806,216.043452,205.809815,222.865877,421.853267,154.641629,267.211638,113.70708,153.504558,0,0,0,0,256.978001,286.541842,333.161745,319.516895,326.33932,244.470222,180.794257,171.697691,148.956275,136.448496,140.996779,114.844151,126.214859,237.647798,86.417381,151.230417,65.950106,85.28031,0,0,0,0,242.196081,277.445276,360.451444,272.896992,151.230417,98.92516,89.828593,102.336372,94.376877,85.28031,75.046673,90.965664,96.651018,184.20547,68.224248,115.981222,47.756974,68.224248,0,0,0,0
3482,Point,{95C9DF6F-16C9-4455-9F68-87F4E47E44D2},NPL,Nepal,EASTERN,MECHI,PANCHTHAR,CHOKMAGU,NA,NA,87.745733,27.119838,87.745733,27.119838,0,Not applicable,L,14.418159,0,14.418159,4167,4305,4038,3501,2713,289.010539,298.581803,280.063489,242.81879,188.165489,3871.707482,2093.252568,1778.454914,359.334943,458.531631,571.899275,510.154398,316.822076,223.698655,183.21021,178.149155,187.259055,175.112521,179.161366,157.904933,130.575233,239.894032,81.9891,157.904933,56.683822,101.221111,0,0,0,0,188.271266,222.686443,295.565643,261.150465,205.478855,145.758399,106.282166,109.3188,122.477544,87.050155,89.074577,80.976889,58.708244,120.453122,45.5495,74.903622,29.354122,45.5495,0,0,0,0,171.063677,235.845188,276.333632,249.003932,111.343222,77.940255,76.928044,68.830355,64.781511,88.062366,90.086788,76.928044,71.866989,119.440911,36.4396,83.001311,27.3297,55.671611,0,0,0,0
3483,Point,{1A953CF7-AF29-4043-907C-CA47F76048B5},NPL,Nepal,MID-WESTERN,BHERI,BANKE,NAUBASTA,NA,NA,81.660849,28.24415,81.660849,28.24415,0,Not applicable,L,48.741243,0,48.741243,15547,18601,20208,20292,18213,318.970121,381.62753,414.597556,416.320942,373.667126,19376.48396,10350.5338,9025.950158,1951.28963,2503.858477,2756.913261,2313.078893,1740.740141,1486.696861,1209.91819,1115.022646,924.243062,799.69266,667.234296,571.350256,544.660885,791.784698,370.68572,421.098978,223.399927,197.699051,0,0,0,0,937.0935,1207.9412,1397.732288,1253.411981,1068.563369,960.817386,709.739592,619.786524,515.006027,411.214025,338.065377,276.778671,277.767166,376.616692,179.906136,196.710555,108.734478,87.976078,0,0,0,0,1014.19613,1295.917277,1359.180973,1059.666912,672.176772,525.879475,500.178598,495.236122,409.237035,388.478635,329.168919,294.571585,266.893718,415.168006,190.779584,224.388422,114.665449,109.722973,0,0,0,0
3484,Point,{DD90F9D0-8B42-4F41-88E2-58C156953A65},NPL,Nepal,CENTRAL,BAGMATI,KAVREPALANCHOK,SALDHARA,NA,NA,85.476737,27.42088,85.476737,27.42088,0,Not applicable,L,17.487688,0,17.487688,14063,8860,5068,2680,1266,804.165773,506.642164,289.803892,153.250677,72.39379,4859.508573,2764.113779,2095.394794,408.912623,497.020868,587.388298,598.684227,452.966745,320.804378,249.640027,279.009442,303.860485,263.195141,214.622647,166.050153,143.458296,373.895244,126.514403,247.380841,100.533766,146.847074,0,0,0,0,196.549161,259.806363,304.990078,334.359493,290.30537,211.233869,158.143003,182.994047,192.03079,159.272596,120.866438,77.941909,79.071502,196.549161,70.034759,126.514403,55.350051,71.164351,0,0,0,0,212.363462,237.214505,282.39822,264.324734,162.661375,109.570509,91.497023,96.015395,111.829695,103.922545,93.756209,88.108245,64.386794,177.346082,56.479644,120.866438,45.183715,75.682723,0,0,0,0
3485,Point,{91C05928-031E-4067-9F5D-76B4F63DC8B1},NPL,Nepal,EASTERN,SAGARMATHA,SAPTARI,BANARJHULA,NA,NA,86.57498,26.641292,86.57498,26.641292,0,Not applicable,L,6.404443,0,6.404443,3995,4485,4572,4307,3627,623.785721,700.295108,713.879428,672.501902,566.325609,4383.631739,2379.091276,2004.540463,375.541688,589.570724,569.753221,508.318961,327.97968,260.600169,219.974287,275.463296,269.518045,256.636668,173.403154,172.412279,164.485278,219.974287,96.114891,123.859396,68.370387,55.489009,0,0,0,0,182.321031,305.189551,305.189551,265.554545,205.11116,153.585651,157.549152,162.503527,160.521777,128.813772,84.224389,80.260889,87.197015,101.069267,38.644132,62.425136,34.680631,27.744505,0,0,0,0,193.220658,284.381173,264.56367,242.764416,122.868521,107.014518,62.425136,112.959769,108.996268,127.822897,89.178765,92.151391,77.288263,118.90502,57.47076,61.43426,33.689756,27.744505,0,0,0,0
3486,Point,{A9ADFFF3-CF32-4D1F-95D4-184C984C9978},NPL,Nepal,FAR-WESTERN,SETI,BAJURA,JUGADA,NA,NA,81.459901,29.47711,81.459901,29.47711,0,Not applicable,L,72.155421,0,72.155421,4344,5130,5500,5450,4828,60.203377,71.09653,76.22435,75.531401,66.91112,5273.511669,2655.456231,2618.055439,611.207679,776.558549,797.227408,578.728044,331.685971,341.528285,304.127493,273.61632,255.900156,238.183991,171.256258,166.335101,151.571631,275.584783,132.871235,142.713548,66.927733,75.785815,0,0,0,0,279.521708,356.291755,412.392943,289.364022,192.909348,189.956654,157.477019,126.965846,153.540093,117.123533,85.628129,78.738509,85.628129,129.918541,59.053882,70.864658,33.463867,37.400792,0,0,0,0,331.685971,420.266794,384.834465,289.364022,138.776623,151.571631,146.650474,146.650474,102.360062,121.060458,85.628129,87.596592,65.943502,145.666242,73.817353,71.84889,33.463867,38.385023,0,0,0,0
3487,Point,{5675B58F-95D1-47D1-80C2-5DA1CE1E0423},NPL,Nepal,MID-WESTERN,RAPTI,ROLPA,HARJANG,NA,NA,82.813764,28.314109,82.813764,28.314109,0,Not applicable,L,19.857128,0,19.857128,2309,2531,2519,2318,1906,116.280663,127.460527,126.85621,116.7339,95.985683,2415.876693,1293.643488,1122.233205,314.588284,360.96989,357.945002,259.132016,188.551311,92.763212,107.887649,100.829578,116.962311,92.763212,125.028677,77.638775,65.539226,155.27755,52.431381,102.84617,44.365014,58.481155,0,0,0,0,155.27755,163.343917,177.460058,146.202888,119.987198,57.47286,74.613888,61.506043,66.547522,45.37331,67.555817,42.348423,38.31524,77.638775,23.190803,54.447972,24.199099,30.248873,0,0,0,0,159.310734,197.625973,180.484945,112.929128,68.564113,35.290352,33.273761,39.323535,50.414789,47.389902,57.47286,35.290352,27.223986,77.638775,29.240578,48.398198,20.165916,28.232282,0,0,0,0
3488,Point,{FFA435CB-96A0-483F-B529-BF6636FCE2FE},NPL,Nepal,WESTERN,LUMBINI,NAWALPARASI,RAJAHAR,NA,NA,84.236925,27.723259,84.236925,27.723259,0,Not applicable,L,39.370782,0.227724,39.143057,9874,11195,11523,10965,9325,252.254184,286.002186,294.381705,280.126304,238.228708,11049.31872,5973.32987,5075.988849,846.66063,1078.200451,1414.08225,1279.928277,1126.893374,826.785968,787.036642,650.895203,637.976672,527.672294,486.929236,379.606057,329.919401,676.732264,267.314213,409.418051,190.796762,218.62129,0,0,0,0,407.430585,527.672294,698.594393,669.776132,691.638261,529.659761,487.922969,388.549655,360.725128,282.22021,244.458351,200.734093,158.003568,325.944468,126.204108,199.74036,98.37958,101.36078,0,0,0,0,439.230045,550.528156,715.487857,610.152144,435.255113,297.126207,299.113673,262.345547,277.251544,245.452084,242.470885,178.871964,171.915832,350.787796,141.110105,209.677691,92.417181,117.26051,0,0,0,0
3489,Point,{748EC783-C717-4A9C-B323-8D21C4B7F9EC},NPL,Nepal,CENTRAL,BAGMATI,KATHMANDU,MACHHEGAUN,NA,NA,85.247045,27.659435,85.247045,27.659435,0,Not applicable,L,4.656372,0,4.656372,756,1717,3538,6742,11480,162.358158,368.742007,759.818998,1447.908333,2465.438693,3392.85134,1732.125977,1660.725364,244.172466,244.172466,357.003064,366.699443,399.314538,341.136261,285.602451,261.802247,196.572057,172.771853,129.57889,101.37124,93.437839,199.216525,66.993168,132.223357,52.007854,80.215503,0,0,0,0,117.238043,137.512291,171.890364,170.127386,214.201838,190.401634,148.971649,134.867824,96.082306,86.385927,64.3487,44.074452,46.718919,109.304642,36.141051,73.163591,28.207649,44.955941,0,0,0,0,126.934423,106.660175,185.1127,196.572057,185.1127,150.734627,136.630802,126.934423,100.489751,86.385927,65.230189,57.296788,46.718919,89.911883,30.852117,59.059766,23.800204,35.259562,0,0,0,0
3490,Point,{C03D3BD8-ED0E-4727-B36B-1E10DDE9D46F},NPL,Nepal,CENTRAL,JANAKPUR,RAMECHHAP,BIJULIKOT,NA,NA,86.198496,27.411921,86.198496,27.411921,0,Not applicable,L,26.121066,0,26.121066,5475,5670,5332,4635,3601,209.600943,217.066182,204.126434,177.44299,137.858081,5112.70911,2797.939663,2314.769447,462.953889,639.846751,781.36104,604.468179,331.547764,256.747353,205.19572,265.844701,285.050211,251.693272,233.498577,191.044291,162.741433,440.71593,132.416942,308.298987,117.254697,191.044291,0,0,0,0,225.412047,347.720825,414.434704,325.482865,210.249801,165.773882,128.373677,153.644086,160.7198,130.395309,119.27633,92.995104,83.897757,239.563476,74.80041,164.763065,63.68143,101.081635,0,0,0,0,237.541843,292.125926,366.926336,278.985313,121.297962,90.973472,76.822043,112.200615,124.330411,121.297962,114.222248,98.049186,78.843675,201.152454,57.616532,143.535922,53.573267,89.962655,0,0,0,0
3491,Point,{999B9395-5EDB-4479-BA02-61C82118B6D4},NPL,Nepal,MID-WESTERN,BHERI,DAILEKH,KHADGABADA,NA,NA,81.585491,28.747609,81.585491,28.747609,0,Not applicable,L,26.47696,0,26.47696,5121,5854,6076,5830,4999,193.413446,221.097893,229.482542,220.191445,188.805666,5826.340794,2894.388504,2931.95229,897.576763,962.819127,776.977242,604.974646,499.202935,435.937613,305.452885,294.579158,219.451587,206.600819,148.2781,106.760232,143.335496,224.394191,97.863546,126.530645,72.162008,54.368637,0,0,0,0,455.708026,473.501398,369.706728,302.487323,260.969455,240.210521,159.151827,140.369934,121.588042,93.909463,56.345678,49.426033,62.276802,108.737273,49.426033,59.31124,37.563785,21.747455,0,0,0,0,441.868737,489.317729,407.270514,302.487323,238.23348,195.727091,146.301058,154.209224,97.863546,112.691356,91.932422,57.334199,81.058694,115.656918,48.437513,67.219405,34.598223,32.621182,0,0,0,0
3492,Point,{9DFCBCD1-9E5E-4836-905E-8EA36E36A97B},NPL,Nepal,WESTERN,LUMBINI,ARGHAKHANCHI,GOKHUNGA,NA,NA,83.021612,28.083539,83.021612,28.083539,0,Not applicable,L,18.9625,0,18.9625,7107,7339,6880,5963,4618,374.792346,387.02702,362.821351,314.462749,243.533285,6597.35211,3790.097052,2807.255058,640.764544,788.089935,921.288234,744.69958,511.602557,394.549507,306.759719,339.050215,356.204542,314.832343,269.423832,204.842839,246.215037,559.029224,183.6522,375.377024,168.51603,206.860995,0,0,0,0,287.587236,378.404258,460.139578,442.985252,371.340712,271.441988,223.006243,242.178725,240.160569,202.824682,150.352625,115.034895,126.134753,278.505534,99.898724,178.60681,85.771632,92.835178,0,0,0,0,353.177308,409.685677,461.148656,301.714329,140.261845,123.107519,83.753476,96.87149,116.043973,112.00766,119.071207,89.807944,120.080285,280.52369,83.753476,196.770214,82.744398,114.025817,0,0,0,0
3493,Point,{7D436DBC-3036-4AD5-B932-8DEB3478D2D8},NPL,Nepal,WESTERN,DAULAGIRI,BAGLUNG,DAMEK,NA,NA,83.560457,28.190702,83.560457,28.190702,0,Not applicable,L,28.14261,0,28.14261,6340,6718,6463,5748,4569,225.281167,238.712757,229.651764,204.245449,162.35168,6197.493708,3342.072285,2855.421422,845.341769,964.233698,928.969143,622.671291,423.174664,401.008372,294.207147,264.987944,250.882122,246.851887,181.36057,178.337894,192.443716,403.023489,147.103574,255.919916,118.891929,137.027986,0,0,0,0,394.96302,449.371191,436.272927,357.683347,290.176912,281.108884,196.473951,168.262307,149.118691,128.967517,101.763431,94.71052,108.816342,184.383246,71.536669,112.846577,51.385495,61.461082,0,0,0,0,450.378749,514.862508,492.696216,264.987944,132.997751,119.899488,97.733196,96.725637,101.763431,117.884371,79.597139,83.627374,83.627374,218.640243,75.566904,143.073339,67.506434,75.566904,0,0,0,0
3494,Point,{2F494929-9FD0-4B41-A340-C28E95EFB684},NPL,Nepal,EASTERN,KOSHI,SUNSARI,SRIPURJABDI,NA,NA,87.020237,26.565728,87.020237,26.565728,0,Not applicable,L,24.463235,0,24.463235,1808,5105,13087,31010,65673,73.906825,208.680499,534.966051,1267.616507,2684.559138,12548.67399,6240.588321,6308.08567,1767.430609,2111.583763,1874.926388,1246.617723,852.466531,897.464764,747.470653,699.139218,542.478702,461.648542,355.819363,307.487928,282.488909,401.650897,182.492835,219.158062,119.161988,99.996074,0,0,0,0,869.965844,1009.127047,891.63166,591.643438,469.981548,497.480468,427.483217,354.986063,272.489302,216.65816,169.160025,156.660516,125.828393,187.492639,84.163362,103.329277,56.664442,46.664835,0,0,0,0,897.464764,1102.456716,983.294728,654.974285,382.484983,399.984296,319.987437,344.153155,269.9894,244.990381,186.659338,150.827412,156.660516,214.158259,98.329473,115.828786,62.497546,53.331239,0,0,0,0
3495,Point,{06F314EC-C957-4D21-A672-ADE91477EC38},NPL,Nepal,EASTERN,SAGARMATHA,SAPTARI,BODEBARSAIEN,NA,NA,86.585737,26.573123,86.585737,26.573123,0,Not applicable,L,5.500596,0,5.500596,5087,5711,5821,5485,4619,924.808815,1038.25106,1058.248891,997.164606,839.727131,5581.599815,2786.340969,2795.258846,605.424727,855.125269,716.402746,527.145589,356.71506,422.112821,367.614687,391.395691,259.609294,287.353798,193.220658,169.439654,167.457903,262.581919,112.959769,149.62215,104.041893,45.580258,0,0,0,0,263.572794,408.240569,345.815433,234.837415,181.330156,254.654918,224.928663,228.892164,122.868521,138.722523,83.233514,87.197015,81.251764,130.795522,54.498134,76.297388,54.498134,21.799254,0,0,0,0,341.851933,446.8847,370.587312,292.308174,175.384905,167.457903,142.686024,162.503527,136.740773,148.631275,109.987144,82.242639,86.20614,131.786397,58.461635,73.324762,49.543758,23.781004,0,0,0,0
3496,Point,{117FFF2F-2E71-49B4-A72C-1B8EC9FFCD1C},NPL,Nepal,WESTERN,GANDAKI,LAMJUNG,PACHOK,NA,NA,84.531969,28.209383,84.531969,28.209383,0,Not applicable,L,28.244818,0,28.244818,2704,2790,2614,2263,1751,95.734376,98.779183,92.547951,80.120893,61.993673,2506.053309,1339.809789,1166.243521,236.496728,241.571765,301.457202,293.337143,161.386179,118.755868,112.665823,120.785882,138.041009,129.920949,138.041009,127.890934,106.575779,279.127039,66.990489,212.13655,90.33566,121.80089,0,0,0,0,117.74086,114.695838,152.251112,143.116046,110.635808,75.110549,79.170578,79.170578,89.320653,65.975482,77.140564,66.990489,48.720356,119.770875,23.345171,96.425704,42.630311,53.795393,0,0,0,0,118.755868,126.875927,149.20609,150.221098,50.750371,43.645319,33.495245,41.615304,48.720356,63.945467,60.900445,60.900445,57.855423,159.356164,43.645319,115.710845,47.705349,68.005497,0,0,0,0
3497,Point,{332DFC59-683A-4C98-B967-482CCA6521F2},NPL,Nepal,EASTERN,SAGARMATHA,UDAYAPUR,RAUTA,NA,NA,86.641394,26.938018,86.641394,26.938018,0,Not applicable,L,53.500352,0,53.500352,7251,8078,8170,7638,6382,135.531818,150.98966,152.709275,142.765415,119.288934,7833.696544,4230.335683,3603.360861,777.488651,941.957404,1150.284491,1024.69017,650.89755,511.348305,402.69925,422.634856,424.628417,397.715348,285.079172,243.214398,240.224057,360.834476,137.555684,223.278792,92.70057,130.578222,0,0,0,0,399.708909,479.451334,553.213078,562.184101,413.663833,317.972922,243.214398,234.243375,237.233716,202.346405,149.517048,135.562124,105.658714,196.365723,72.764963,123.60076,51.832577,71.768183,0,0,0,0,377.779742,462.506069,597.071412,462.506069,237.233716,193.375382,159.484851,188.391481,187.3947,195.368943,135.562124,107.652275,134.565343,164.468753,64.790721,99.678032,40.867993,58.810039,0,0,0,0
3498,Point,{F2B32258-CA2F-44E7-9263-9EC69F581892},NPL,Nepal,EASTERN,SAGARMATHA,SIRAHA,RAGHOPUR,NA,NA,86.220763,26.807278,86.220763,26.807278,0,Not applicable,L,7.236232,0,7.236232,1804,2761,3837,4929,5659,249.301014,381.552162,530.248332,681.155598,782.036828,3679.284212,1905.326972,1773.95724,376.406893,484.48412,516.161928,323.29998,296.280673,289.758772,228.266557,247.832261,164.910941,191.930248,136.028234,162.11584,109.008927,152.798838,69.877517,82.921321,43.789911,39.13141,0,0,0,0,181.681545,255.285863,244.10546,150.003737,187.271746,168.637742,147.208636,121.12103,90.374922,98.760224,70.809218,74.536018,44.721611,70.809218,29.814407,40.99481,21.429105,19.565705,0,0,0,0,194.725348,229.198257,272.056467,173.296243,109.008927,121.12103,81.05792,126.711231,74.536018,93.170023,65.219016,87.579822,64.287316,81.98962,40.06311,41.92651,22.360806,19.565705,0,0,0,0
3499,Point,{C5742C4F-2BCC-496C-B8E8-FD17B79AADE5},NPL,Nepal,WESTERN,LUMBINI,NAWALPARASI,DEVACHULI,NA,NA,84.174826,27.728282,84.174826,27.728282,0,Not applicable,L,28.100143,0,28.100143,6722,7620,7844,7464,6347,239.215864,271.172997,279.144487,265.621424,225.870736,7521.566093,4170.697964,3350.868128,679.713464,860.572894,1096.087647,953.983809,654.870135,515.747497,454.136042,393.518321,381.593524,304.082339,291.163808,258.370615,257.376882,420.349116,168.934633,251.414483,120.241709,131.172774,0,0,0,0,305.076072,385.568456,533.634693,550.528156,430.286447,365.693793,305.076072,255.389415,235.514753,161.978501,159.991035,133.16024,132.166507,216.633823,87.448516,129.185307,58.630255,70.555053,0,0,0,0,374.637392,475.004438,562.452954,403.455652,224.583688,150.053703,149.05997,138.128906,146.078771,142.103838,131.172774,125.210375,125.210375,203.715293,81.486117,122.229176,61.611454,60.617721,0,0,0,0
3500,Point,{4CCEA775-7B88-4C60-93E4-4EEC9A446268},NPL,Nepal,CENTRAL,BAGMATI,KATHMANDU,PUKHULACHHI,NA,NA,85.457719,27.728935,85.457719,27.728935,0,Not applicable,L,1.376232,0,1.376232,526,1194,2460,4687,7981,382.203093,867.586488,1787.48975,3405.676608,5799.16898,2358.864689,1214.691906,1144.172782,140.156758,157.786539,178.060787,230.068641,239.765021,258.276291,210.675882,189.520145,163.956963,128.697401,122.526977,83.741459,65.230189,190.401634,75.808058,114.593576,44.074452,70.519124,0,0,0,0,72.282102,75.808058,93.437839,119.001021,115.475065,139.275269,103.134218,95.200817,84.622948,71.400613,52.889343,47.600409,43.192963,101.37124,40.548496,60.822744,22.918715,37.904029,0,0,0,0,67.874657,81.978481,84.622948,111.06762,124.289956,119.001021,107.541664,94.319328,79.334014,57.296788,69.637635,36.141051,22.037226,89.030394,35.259562,53.770832,21.155737,32.615095,0,0,0,0
3501,Point,{14CAA6C4-6B1B-4795-AAB7-21CE57A9FF36},NPL,Nepal,EASTERN,MECHI,TAPLEJUNG,CHAKSIBOTE,NA,NA,87.778247,27.284976,87.778247,27.284976,0,Not applicable,L,6.72352,0,6.72352,994,1025,960,831,643,147.839226,152.449907,142.782352,123.595973,95.634429,920.342734,489.565573,430.777161,82.101059,122.644792,125.685572,122.644792,66.897159,62.842786,31.421393,47.638886,46.625293,48.652479,46.625293,31.421393,20.271866,64.869972,20.271866,44.598106,18.24468,26.353426,0,0,0,0,47.638886,64.869972,63.856379,56.761226,39.530139,40.543733,17.231086,29.394206,21.28546,29.394206,23.312646,13.176713,10.135933,32.434986,12.16312,20.271866,6.08156,14.190306,0,0,0,0,34.462173,57.774819,61.829192,65.883566,27.36702,22.299053,14.190306,18.24468,25.339833,19.258273,23.312646,18.24468,10.135933,32.434986,8.108747,24.32624,12.16312,12.16312,0,0,0,0
3502,Point,{F210C9B9-A5E4-4240-BDFB-971CA0D4BDA1},NPL,Nepal,WESTERN,DAULAGIRI,BAGLUNG,KANDEBAS,NA,NA,83.388291,28.187008,83.388291,28.187008,0,Not applicable,L,14.181211,0,14.181211,2610,2765,2661,2366,1881,184.04634,194.976295,187.642648,166.840476,132.640294,2551.138688,1384.385686,1166.753002,238.791417,310.328087,358.690906,297.229823,210.579773,174.307659,135.012869,120.907047,119.899488,118.891929,113.854136,89.672726,90.680285,172.292542,62.468641,109.823901,42.317466,67.506434,0,0,0,0,113.854136,154.156485,171.284983,159.194278,137.027986,111.839018,84.634933,76.574463,73.551787,70.529111,63.4762,41.309908,46.347701,80.604698,31.23432,49.370377,18.136057,31.23432,0,0,0,0,124.937282,156.171602,187.405923,138.035545,73.551787,62.468641,50.377936,44.332584,46.347701,48.362819,50.377936,48.362819,44.332584,91.687844,31.23432,60.453523,24.181409,36.272114,0,0,0,0
3503,Point,{7E1489C2-32EE-4FFC-BEBF-2B75D56505BF},NPL,Nepal,MID-WESTERN,RAPTI,PYUTHAN,KHAWANG,NA,NA,82.949686,28.242427,82.949686,28.242427,0,Not applicable,L,35.925606,0,35.925606,5681,6241,6225,5740,4730,158.132334,173.720102,173.274737,159.774617,131.660965,5968.932561,3300.539086,2668.393476,907.77308,938.731238,872.820321,592.1996,440.404762,367.503293,289.608573,270.634219,234.682809,215.708455,204.723302,186.747597,154.790789,292.604524,119.83803,172.766494,73.900119,98.866375,0,0,0,0,463.373717,463.373717,447.395313,345.532987,292.604524,235.68146,184.750297,176.761095,131.821833,120.836681,113.846129,113.846129,77.89472,132.820484,58.920365,73.900119,25.964907,47.935212,0,0,0,0,444.399363,475.35752,425.425008,246.666612,147.800237,131.821833,104.858277,93.873124,102.860976,94.871774,90.877173,72.901468,76.896069,159.78404,60.917665,98.866375,47.935212,50.931163,0,0,0,0
3504,Point,{3E3250B4-4250-4C4A-9CEF-959C33F5AB13},NPL,Nepal,CENTRAL,BAGMATI,SINDHUPALCHOK,THULO SIRUBARI,NA,NA,85.700645,27.725604,85.700645,27.725604,0,Not applicable,L,22.594067,0,22.594067,5973,6422,6270,5659,4565,264.361434,284.233907,277.506477,250.46398,202.04419,6012.563114,3369.325079,2643.238035,575.446578,715.040076,840.573798,688.929062,481.04522,358.524308,314.336438,306.30228,324.379136,292.242503,261.11014,194.828335,199.849684,459.955555,161.687433,298.268122,132.56361,165.704512,0,0,0,0,298.268122,337.434643,438.86589,397.690829,311.323629,256.088791,217.92654,186.794177,203.866763,144.614847,144.614847,95.405628,104.444056,231.986317,79.337312,152.649005,63.268996,89.38001,0,0,0,0,277.178457,377.605434,401.707908,291.238233,169.721591,102.435517,96.409898,119.508103,120.512372,147.627656,116.495293,99.422707,95.405628,227.969238,82.350121,145.619117,69.294614,76.324503,0,0,0,0
